german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
schneebergweg,"Schneebergweg in Nuremberg, Germany",49.5185109,11.0294288,1,,,,,,Shipping,"Schneebergweg in Nuremberg, Germany",,german_fires_nuremberg_locations,c2ba95fbcef115c5c18d49ad89afd00f,german_fires_nuremberg_locations__c2ba95fbcef115c5c18d49ad89afd00f
schneefernerring,"Schneefernerring in Nuremberg, Germany",49.4060021,11.1231424,1,,,,,,ForeignMinister,"Schneefernerring in Nuremberg, Germany",,german_fires_nuremberg_locations,d66f73b5865ad5e6b39d166bed13cffb,german_fires_nuremberg_locations__d66f73b5865ad5e6b39d166bed13cffb
schnelldorfer str.,"Schnelldorfer strasse in Nuremberg, Germany",49.421313,11.0270151,1,,,,,,Consulates,"Schnelldorfer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2a2b4e12d064de36ab7eff2d0014deae,german_fires_nuremberg_locations__2a2b4e12d064de36ab7eff2d0014deae
schnepfenreuther hptstr.,"Schnepfenreuther Hptstrasse in Nuremberg, Germany",49.4829642,11.0528905,1,,,,,,ForeignMinistry,"Schnepfenreuther Hptstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e6f4372542b60abe74924bedcca55a02,german_fires_nuremberg_locations__e6f4372542b60abe74924bedcca55a02
schnepfenreuther weg,"Schnepfenreuther Weg in Nuremberg, Germany",49.4780162,11.0603313,1,,,,,,News,"Schnepfenreuther Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,0dff985a03ab550ea18b8590904de97f,german_fires_nuremberg_locations__0dff985a03ab550ea18b8590904de97f
schneppenhorststr.,"Schneppenhorststrasse in Nuremberg, Germany",49.4388176,11.0408808,1,,,,,,Consulates,"Schneppenhorststrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,75046584bf34f633a19312e454d67d29,german_fires_nuremberg_locations__75046584bf34f633a19312e454d67d29
schnieglinger str.,"Schnieglinger strasse in Nuremberg, Germany",49.4663583,11.0379754,1,,,,,,Diplomat,"Schnieglinger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,75b5735d25c2a13b628482f007f5fe9e,german_fires_nuremberg_locations__75b5735d25c2a13b628482f007f5fe9e
schnorrstr.,"Schnorrstrasse in Nuremberg, Germany",49.4128544,11.1016325,1,,,,,,Wells,"Schnorrstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,75c52ebe2a22aef6cbde271c4307aa41,german_fires_nuremberg_locations__75c52ebe2a22aef6cbde271c4307aa41
schonberger str.,"Schonberger strasse in Nuremberg, Germany",49.4532803,11.1193711,1,,,,,,Pipeline,"Schonberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4ae6c99f8f3fdb59b168a5e257f83d67,german_fires_nuremberg_locations__4ae6c99f8f3fdb59b168a5e257f83d67
schonerstr.,"Schonerstrasse in Nuremberg, Germany",49.4404613,11.0753198,1,,,,,,Legislator,"Schonerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,41f02b89e786dd88a5c9ac97a64649dc,german_fires_nuremberg_locations__41f02b89e786dd88a5c9ac97a64649dc
schongauerstr.,"Schongauerstrasse in Nuremberg, Germany",49.4706402,11.0684976,1,,,,,,Exec,"Schongauerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,dadb31980a758c6cc8cf96ceac537636,german_fires_nuremberg_locations__dadb31980a758c6cc8cf96ceac537636
schonhoverstr.,"Schonhoverstrasse in Nuremberg, Germany",49.4613511,11.0884257,1,,,,,,AAEntity,"Schonhoverstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3959d147810dc762eb57437c035f94e1,german_fires_nuremberg_locations__3959d147810dc762eb57437c035f94e1
schonseer str.,"Schonseer strasse in Nuremberg, Germany",49.4627444,11.1466844,1,,,,,,Exec,"Schonseer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,d74202f5bab7e8bb097949e2199186a6,german_fires_nuremberg_locations__d74202f5bab7e8bb097949e2199186a6
schonwaldstr.,"Schonwaldstrasse in Nuremberg, Germany",49.3986735,11.0330087,1,,,,,,ForeignMinistry,"Schonwaldstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,561ad5897211f6340edc9c71ca82b5f6,german_fires_nuremberg_locations__561ad5897211f6340edc9c71ca82b5f6
schonweissstr.,"Schonweissstrasse in Nuremberg, Germany",49.4346373,11.0880011,1,,,,,,Diplomat,"Schonweissstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,8a94882ed170befef57d03fc3087be77,german_fires_nuremberg_locations__8a94882ed170befef57d03fc3087be77
schopenhauerstr.,"Schopenhauerstrasse in Nuremberg, Germany",49.4692771,11.0887738,1,,,,,,News,"Schopenhauerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,16db56452cde5e740c1b7300eaa6d3a2,german_fires_nuremberg_locations__16db56452cde5e740c1b7300eaa6d3a2
schopflocher str.,"Schopflocher strasse in Nuremberg, Germany",49.4115225,11.0407555,1,,,,,,Shipping,"Schopflocher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,cb457ac014e6b3401fe3b040017ea537,german_fires_nuremberg_locations__cb457ac014e6b3401fe3b040017ea537
schoppershofstr.,"Schoppershofstrasse in Nuremberg, Germany",49.463589,11.1015727,1,,,,,,FTO,"Schoppershofstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,50254f287eb72e16df74fb00268c52ba,german_fires_nuremberg_locations__50254f287eb72e16df74fb00268c52ba
schornbaumstr.,"Schornbaumstrasse in Nuremberg, Germany",49.4068895,11.1676987,1,,,,,,ForeignMinister,"Schornbaumstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2f3aec74912c72ca256559a554801afa,german_fires_nuremberg_locations__2f3aec74912c72ca256559a554801afa
schottengasse,"Schottengasse in Nuremberg, Germany",49.4483568,11.0702949,1,,,,,,Organization,"Schottengasse in Nuremberg, Germany",,german_fires_nuremberg_locations,7a30c8d289d0d60bde2b32b59a16b0f9,german_fires_nuremberg_locations__7a30c8d289d0d60bde2b32b59a16b0f9
schrammstr.,"Schrammstrasse in Nuremberg, Germany",49.3948678,11.12768,1,,,,,,Refinery,"Schrammstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,46493377f4f47716ba06f7d5d002f071,german_fires_nuremberg_locations__46493377f4f47716ba06f7d5d002f071
schranke,"Schranke in Nuremberg, Germany",49.4538731,11.0937506,1,,,,,,Refinery,"Schranke in Nuremberg, Germany",,german_fires_nuremberg_locations,ff8f727563470eaad570481ffa350920,german_fires_nuremberg_locations__ff8f727563470eaad570481ffa350920
schrankenweg,"Schrankenweg in Nuremberg, Germany",49.3538882,11.0962036,1,,,,,,space,"Schrankenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,51d4930aec68d4d4904dd6f679360ce9,german_fires_nuremberg_locations__51d4930aec68d4d4904dd6f679360ce9
schreberstr.,"Schreberstrasse in Nuremberg, Germany",49.4836071,11.1129007,1,,,,,,Wells,"Schreberstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,79a2889d604e041b1795bb0693c19b9f,german_fires_nuremberg_locations__79a2889d604e041b1795bb0693c19b9f
schreiberhauer str.,"Schreiberhauer strasse in Nuremberg, Germany",49.4029989,11.1624277,1,,,,,,Wells,"Schreiberhauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a74f2a1e859f4b6a1381efe24fc1a602,german_fires_nuremberg_locations__a74f2a1e859f4b6a1381efe24fc1a602
schreyerstr.,"Schreyerstrasse in Nuremberg, Germany",49.4457077,11.0592374,1,,,,,,Exec,"Schreyerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e865de05b543b0d896375a23f2b46b9f,german_fires_nuremberg_locations__e865de05b543b0d896375a23f2b46b9f
schrothstr.,"Schrothstrasse in Nuremberg, Germany",49.4669525,11.065347,1,,,,,,Refinery,"Schrothstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2004900546fb4db2f882760b45786ede,german_fires_nuremberg_locations__2004900546fb4db2f882760b45786ede
schublerstr.,"Schublerstrasse in Nuremberg, Germany",49.4516143,11.1160193,1,,,,,,AAEntity,"Schublerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,61eadf0fe577cd5a41ea700c35b0df6a,german_fires_nuremberg_locations__61eadf0fe577cd5a41ea700c35b0df6a
schuckertplatz,"Schuckertplatz in Nuremberg, Germany",49.4356138,11.0798801,1,,,,,,Media,"Schuckertplatz in Nuremberg, Germany",,german_fires_nuremberg_locations,43462d7e9a9c5e38235e39797083a6da,german_fires_nuremberg_locations__43462d7e9a9c5e38235e39797083a6da
schuckertstr.,"Schuckertstrasse in Nuremberg, Germany",49.4349971,11.0777205,1,,,,,,ForeignMinistry,"Schuckertstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a1d2ca36ed1eed0ed9a6c9785ce2e1ad,german_fires_nuremberg_locations__a1d2ca36ed1eed0ed9a6c9785ce2e1ad
schulenburgstr.,"Schulenburgstrasse in Nuremberg, Germany",49.3979461,11.1402387,1,,,,,,Pipeline,"Schulenburgstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a198e0702a98900affa3d7a357f4cd29,german_fires_nuremberg_locations__a198e0702a98900affa3d7a357f4cd29
schulgasschen,"Schulgasschen in Nuremberg, Germany",49.4549893,11.0761986,1,,,,,,ForeignMinistry,"Schulgasschen in Nuremberg, Germany",,german_fires_nuremberg_locations,89595276569e83ab4ae2254bf2fe4068,german_fires_nuremberg_locations__89595276569e83ab4ae2254bf2fe4068
schultheissallee,"Schultheissallee in Nuremberg, Germany",49.4365814,11.1082748,1,,,,,,DiplomaticFacilities,"Schultheissallee in Nuremberg, Germany",,german_fires_nuremberg_locations,40f6fc0b594d82cff493c5d6956e4b05,german_fires_nuremberg_locations__40f6fc0b594d82cff493c5d6956e4b05
schulze-delitzsch-weg,"Schulze-Delitzsch-Weg in Nuremberg, Germany",49.4013545,11.0906554,1,,,,,,Consulates,"Schulze-Delitzsch-Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,bff1fca440a6f3f24afc5dc8e6f1d806,german_fires_nuremberg_locations__bff1fca440a6f3f24afc5dc8e6f1d806
schumannstr.,"Schumannstrasse in Nuremberg, Germany",49.4579918,11.0367025,1,,,,,,IndustryTerm,"Schumannstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c3da6d88f2967187f19d42b8c58c944f,german_fires_nuremberg_locations__c3da6d88f2967187f19d42b8c58c944f
schupfer str.,"Schupfer strasse in Nuremberg, Germany",49.4652017,11.1727746,1,,,,,,LegislativeCommittee,"Schupfer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,cda57022e8043c32df488e454594f63c,german_fires_nuremberg_locations__cda57022e8043c32df488e454594f63c
schurstabstr.,"Schurstabstrasse in Nuremberg, Germany",49.3797227,11.0214674,1,,,,,,Diplomat,"Schurstabstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fdcd73fcc04486f4dda51ec0ba1dca4a,german_fires_nuremberg_locations__fdcd73fcc04486f4dda51ec0ba1dca4a
schusselwiesenweg,"Schusselwiesenweg in Nuremberg, Germany",49.4608892,11.1584232,1,,,,,,Wells,"Schusselwiesenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,6e4646692203fe5d7e4b80849b10a6c1,german_fires_nuremberg_locations__6e4646692203fe5d7e4b80849b10a6c1
schussleitenweg,"Schussleitenweg in Nuremberg, Germany",49.4102433,11.0283174,1,,,,,,Exec,"Schussleitenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,8182aa50d4f77cf0ee0a9786bd3c094d,german_fires_nuremberg_locations__8182aa50d4f77cf0ee0a9786bd3c094d
schustergasse,"Schustergasse in Nuremberg, Germany",49.4547713,11.0752034,1,,,,,,DiplomaticFacilities,"Schustergasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2f9bcbaf4b2c9cdcbcb7b6ca17bd745d,german_fires_nuremberg_locations__2f9bcbaf4b2c9cdcbcb7b6ca17bd745d
schwabacher str.,"Schwabacher strasse in Nuremberg, Germany",49.4403821,11.0537542,1,,,,,,Wells,"Schwabacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,33b222b9047a122e6b927704c1cd87c4,german_fires_nuremberg_locations__33b222b9047a122e6b927704c1cd87c4
schwabenstr.,"Schwabenstrasse in Nuremberg, Germany",49.4325668,11.0764653,1,,,,,,AAEntity,"Schwabenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,cf13defea103a1e640736064f9b51bc5,german_fires_nuremberg_locations__cf13defea103a1e640736064f9b51bc5
schwander str.,"Schwander strasse in Nuremberg, Germany",49.4062015,11.1083986,1,,,,,,Exec,"Schwander strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4121f6ab6e7dee95a93d8e9b8c07295f,german_fires_nuremberg_locations__4121f6ab6e7dee95a93d8e9b8c07295f
schwandorfer str.,"Schwandorfer strasse in Nuremberg, Germany",49.462759,11.1709199,1,,,,,,Organization,"Schwandorfer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,1a271d3f01f3f8a888a143b7b445aae8,german_fires_nuremberg_locations__1a271d3f01f3f8a888a143b7b445aae8
schwanenweg,"Schwanenweg in Nuremberg, Germany",49.459323,11.1468664,1,,,,,,Legislator,"Schwanenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,37d2c0850c4a91d288eaef5747e57606,german_fires_nuremberg_locations__37d2c0850c4a91d288eaef5747e57606
schwanhardtstr.,"Schwanhardtstrasse in Nuremberg, Germany",49.442773,11.0949733,1,,,,,,CompanyKeyword,"Schwanhardtstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b464a31fa19e6730ea5b1852ec0eb170,german_fires_nuremberg_locations__b464a31fa19e6730ea5b1852ec0eb170
schwanhausserstr.,"Schwanhausserstrasse in Nuremberg, Germany",49.4594359,11.0809078,1,,,,,,Shipping,"Schwanhausserstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e5e9d01634f8dc5f6ee59db1b694d5f5,german_fires_nuremberg_locations__e5e9d01634f8dc5f6ee59db1b694d5f5
schwannstr.,"Schwannstrasse in Nuremberg, Germany",49.4358793,11.0685927,1,,,,,,ForeignMinister,"Schwannstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2760d4515c8f47a21b2ae0bd93cc1e64,german_fires_nuremberg_locations__2760d4515c8f47a21b2ae0bd93cc1e64
schwarzacher hohe,"Schwarzacher Hohe in Nuremberg, Germany",49.3329149,11.0724421,1,,,,,,space,"Schwarzacher Hohe in Nuremberg, Germany",,german_fires_nuremberg_locations,d88be3406218b758dbc31ce6120a95d8,german_fires_nuremberg_locations__d88be3406218b758dbc31ce6120a95d8
schwarzenloher str.,"Schwarzenloher strasse in Nuremberg, Germany",49.4061993,11.1032399,1,,,,,,Diplomat,"Schwarzenloher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,56b001c74411f4b5ae15ec1bbe471919,german_fires_nuremberg_locations__56b001c74411f4b5ae15ec1bbe471919
schwarzstr.,"Schwarzstrasse in Nuremberg, Germany",49.4236238,11.0613897,1,,,,,,Exec,"Schwarzstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,2e699d59d7af79d644175620aa994917,german_fires_nuremberg_locations__2e699d59d7af79d644175620aa994917
schwedenweg,"Schwedenweg in Nuremberg, Germany",49.3731457,11.0709605,1,,,,,,Pipeline,"Schwedenweg in Nuremberg, Germany",,german_fires_nuremberg_locations,5ccab49b4703c187c3d2040e77675631,german_fires_nuremberg_locations__5ccab49b4703c187c3d2040e77675631
schweidnitzer str.,"Schweidnitzer strasse in Nuremberg, Germany",49.3986862,11.1342383,1,,,,,,Organization,"Schweidnitzer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,aa0f35f63149166c4c1b9ac07d898819,german_fires_nuremberg_locations__aa0f35f63149166c4c1b9ac07d898819
schweiggerstr.,"Schweiggerstrasse in Nuremberg, Germany",49.441944,11.0913677,1,,,,,,News,"Schweiggerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,9123752a2440abd02495a10435ad05ed,german_fires_nuremberg_locations__9123752a2440abd02495a10435ad05ed
schweinauer hauptstr.,"Schweinauer Hauptstrasse in Nuremberg, Germany",49.4282479,11.043348,1,,,,,,ForeignMinistry,"Schweinauer Hauptstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,5db66ca24f0adb1f80ef963e4506b69a,german_fires_nuremberg_locations__5db66ca24f0adb1f80ef963e4506b69a
schweinauer str.,"Schweinauer strasse in Nuremberg, Germany",49.439495,11.0500953,1,,,,,,Diplomat,"Schweinauer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e6187cb6745a3123a16975acaa24f757,german_fires_nuremberg_locations__e6187cb6745a3123a16975acaa24f757
schweinfurter str.,"Schweinfurter strasse in Nuremberg, Germany",49.5243298,11.0129149,1,,,,,,Person,"Schweinfurter strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,0b40322f6fe17f07bc0a172113020bee,german_fires_nuremberg_locations__0b40322f6fe17f07bc0a172113020bee
schwendengarten,"Schwendengarten in Nuremberg, Germany",49.4894017,11.1047902,1,,,,,,Organization,"Schwendengarten in Nuremberg, Germany",,german_fires_nuremberg_locations,d8ef67a48cdbf928acbfc6ac650aee77,german_fires_nuremberg_locations__d8ef67a48cdbf928acbfc6ac650aee77
schweppermannstr.,"Schweppermannstrasse in Nuremberg, Germany",49.4632999,11.0769458,1,,,,,,FTO,"Schweppermannstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6127046cf67111402078b4d6d55d76b5,german_fires_nuremberg_locations__6127046cf67111402078b4d6d55d76b5
schweriner str.,"Schweriner strasse in Nuremberg, Germany",49.4786296,11.0698737,1,,,,,,DiplomaticFacilities,"Schweriner strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,fa4bce5fdbfdf96303d573db16ea6b39,german_fires_nuremberg_locations__fa4bce5fdbfdf96303d573db16ea6b39
schwimbacher str.,"Schwimbacher strasse in Nuremberg, Germany",49.3732494,11.0397823,1,,,,,,Exec,"Schwimbacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,f12a862a50f618f2bc5e08db3de3b6e3,german_fires_nuremberg_locations__f12a862a50f618f2bc5e08db3de3b6e3
sebald-heyden-str.,"Sebald-Heyden-strasse in Nuremberg, Germany",49.4079148,11.0815883,1,,,,,,ForeignMinistry,"Sebald-Heyden-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6610f33e38a08f04b207265cac10c593,german_fires_nuremberg_locations__6610f33e38a08f04b207265cac10c593
sebaldusstr.,"Sebaldusstrasse in Nuremberg, Germany",49.4762904,11.0704759,1,,,,,,AAEntity,"Sebaldusstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,70fe470786a458393545dcc73a428560,german_fires_nuremberg_locations__70fe470786a458393545dcc73a428560
seebacher str.,"Seebacher strasse in Nuremberg, Germany",49.4502626,11.0357638,1,,,,,,Keyphrase,"Seebacher strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,5d24b83de9730005862af21f2424696e,german_fires_nuremberg_locations__5d24b83de9730005862af21f2424696e
seeleinsbuhlstr.,"Seeleinsbuhlstrasse in Nuremberg, Germany",49.4549577,11.0381223,1,,,,,,Media,"Seeleinsbuhlstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,f3c10da9ad12491068c6cb0db9a0e567,german_fires_nuremberg_locations__f3c10da9ad12491068c6cb0db9a0e567
seelenpoint,"Seelenpoint in Nuremberg, Germany",49.5288215,11.0131245,1,,,,,,Pipeline,"Seelenpoint in Nuremberg, Germany",,german_fires_nuremberg_locations,9741dd48cea40e5aa90613e5de9e42ab,german_fires_nuremberg_locations__9741dd48cea40e5aa90613e5de9e42ab
seeweg,"Seeweg in Nuremberg, Germany",49.4943529,11.0421673,1,,,,,,Keyphrase,"Seeweg in Nuremberg, Germany",,german_fires_nuremberg_locations,8b669488fd6280dc7db41f45a5e7032c,german_fires_nuremberg_locations__8b669488fd6280dc7db41f45a5e7032c
segeberger str.,"Segeberger strasse in Nuremberg, Germany",49.4706098,11.0342061,1,,,,,,Shipping,"Segeberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,782402be3368524e3395c39bb409d326,german_fires_nuremberg_locations__782402be3368524e3395c39bb409d326
seidelbastweg,"Seidelbastweg in Nuremberg, Germany",49.3737286,11.1015594,1,,,,,,Shipping,"Seidelbastweg in Nuremberg, Germany",,german_fires_nuremberg_locations,500112f97aad838ce3fe279da85384ba,german_fires_nuremberg_locations__500112f97aad838ce3fe279da85384ba
seilerstr.,"Seilerstrasse in Nuremberg, Germany",49.3764298,11.0240081,1,,,,,,CompanyKeyword,"Seilerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,ea3c47bf742b8d39867baa33cafe6ccb,german_fires_nuremberg_locations__ea3c47bf742b8d39867baa33cafe6ccb
seitzstr.,"Seitzstrasse in Nuremberg, Germany",49.3774429,11.0235427,1,,,,,,Wells,"Seitzstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,887de1eb98acdce495fadac8fcf9c487,german_fires_nuremberg_locations__887de1eb98acdce495fadac8fcf9c487
seligenporter str.,"Seligenporter strasse in Nuremberg, Germany",49.3733012,11.0435275,1,,,,,,DiplomaticFacilities,"Seligenporter strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,47cf98ecdf73413e8939477b7e431d99,german_fires_nuremberg_locations__47cf98ecdf73413e8939477b7e431d99
sellerieweg,"Sellerieweg in Nuremberg, Germany",49.4876946,11.0329281,1,,,,,,Media,"Sellerieweg in Nuremberg, Germany",,german_fires_nuremberg_locations,19e0579f8b815e68b69844590aa90609,german_fires_nuremberg_locations__19e0579f8b815e68b69844590aa90609
selliner str.,"Selliner strasse in Nuremberg, Germany",49.4777645,11.0589002,1,,,,,,Refinery,"Selliner strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,8dc3017cfe463e122ef69fca7a466167,german_fires_nuremberg_locations__8dc3017cfe463e122ef69fca7a466167
semmelweisstr.,"Semmelweisstrasse in Nuremberg, Germany",49.4654928,11.1377744,1,,,,,,space,"Semmelweisstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,7123a43e43068e4fb7aab6d76dcc29f0,german_fires_nuremberg_locations__7123a43e43068e4fb7aab6d76dcc29f0
sendelbacher weg,"Sendelbacher Weg in Nuremberg, Germany",49.4654948,11.1516194,1,,,,,,Organization,"Sendelbacher Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,92f55e3b41ba2538a0811229a4b2939b,german_fires_nuremberg_locations__92f55e3b41ba2538a0811229a4b2939b
senefelderstr.,"Senefelderstrasse in Nuremberg, Germany",49.4708511,11.0974807,1,,,,,,Keyphrase,"Senefelderstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,899f12c58bffaf9fbb09b69fb15ded35,german_fires_nuremberg_locations__899f12c58bffaf9fbb09b69fb15ded35
senftenberger str.,"Senftenberger strasse in Nuremberg, Germany",49.3629719,11.0564429,1,,,,,,Refinery,"Senftenberger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,40f6369768d87da6b8a28aa1c417ddd0,german_fires_nuremberg_locations__40f6369768d87da6b8a28aa1c417ddd0
sensenschmidstr.,"Sensenschmidstrasse in Nuremberg, Germany",49.4584182,11.0982402,1,,,,,,Wells,"Sensenschmidstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,3e1fc3fb1a9fccfc88f5e12f6946cb6b,german_fires_nuremberg_locations__3e1fc3fb1a9fccfc88f5e12f6946cb6b
sep-ruf-str.,"Sep-Ruf-strasse in Nuremberg, Germany",49.4524435,11.127771,1,,,,,,Keyphrase,"Sep-Ruf-strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,d2d585c5e2d03c47d18632641c67a631,german_fires_nuremberg_locations__d2d585c5e2d03c47d18632641c67a631
seuffertstr.,"Seuffertstrasse in Nuremberg, Germany",49.4383474,11.0729393,1,,,,,,DiplomaticFacilities,"Seuffertstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b54c3b288f272a0c9574d4eab7c7b681,german_fires_nuremberg_locations__b54c3b288f272a0c9574d4eab7c7b681
seukendorfer weg,"Seukendorfer Weg in Nuremberg, Germany",49.4347021,10.9986773,1,,,,,,Keyphrase,"Seukendorfer Weg in Nuremberg, Germany",,german_fires_nuremberg_locations,d492afe338e6567af468a140b054bf05,german_fires_nuremberg_locations__d492afe338e6567af468a140b054bf05
seumestr.,"Seumestrasse in Nuremberg, Germany",49.4351906,11.1182104,1,,,,,,Organization,"Seumestrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,a830766d3d5f072c554750f4dcb548e6,german_fires_nuremberg_locations__a830766d3d5f072c554750f4dcb548e6
shenzhenstr.,"Shenzhenstrasse in Nuremberg, Germany",49.4673556,11.0785109,1,,,,,,AAEntity,"Shenzhenstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,6b3c49630da3be5d88cb4daf1548fe22,german_fires_nuremberg_locations__6b3c49630da3be5d88cb4daf1548fe22
sibeliusstr.,"Sibeliusstrasse in Nuremberg, Germany",49.4691275,11.1271307,1,,,,,,IndustryTerm,"Sibeliusstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,07738712d12e54e485b59ecba832f99b,german_fires_nuremberg_locations__07738712d12e54e485b59ecba832f99b
siebenburger str.,"Siebenburger strasse in Nuremberg, Germany",49.4380212,11.1280782,1,,,,,,Exec,"Siebenburger strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,b3763c04a172c533f73323e86d8250e0,german_fires_nuremberg_locations__b3763c04a172c533f73323e86d8250e0
siebenkeesstr.,"Siebenkeesstrasse in Nuremberg, Germany",49.4408899,11.0785544,1,,,,,,Shipping,"Siebenkeesstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,e971ca21ba9525195dce2e5e0c666e54,german_fires_nuremberg_locations__e971ca21ba9525195dce2e5e0c666e54
siebmacherstr.,"Siebmacherstrasse in Nuremberg, Germany",49.4576056,11.0993702,1,,,,,,Media,"Siebmacherstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,4fc8679bdc236af7d97332ae921871e3,german_fires_nuremberg_locations__4fc8679bdc236af7d97332ae921871e3
sieboldstr.,"Sieboldstrasse in Nuremberg, Germany",49.4796623,11.1242852,1,,,,,,Pipeline,"Sieboldstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,80a69236802f05a3079a4c95435564fa,german_fires_nuremberg_locations__80a69236802f05a3079a4c95435564fa
siedlerstr.,"Siedlerstrasse in Nuremberg, Germany",49.4498624,11.1306522,1,,,,,,IndustryTerm,"Siedlerstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,5f00d85d7161d330e79ea449d1bcb38f,german_fires_nuremberg_locations__5f00d85d7161d330e79ea449d1bcb38f
siegelsdorfer str.,"Siegelsdorfer strasse in Nuremberg, Germany",49.452505,11.0278844,1,,,,,,space,"Siegelsdorfer strasse in Nuremberg, Germany",,german_fires_nuremberg_locations,38aa6e979caa2637cfa1190ccfb85497,german_fires_nuremberg_locations__38aa6e979caa2637cfa1190ccfb85497
siegfriedstr.,"Siegfriedstrasse in Nuremberg, Germany",49.4384839,11.0950851,1,,,,,,Consulates,"Siegfriedstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,aa15fa441e6d011baf242e94ce7fc44f,german_fires_nuremberg_locations__aa15fa441e6d011baf242e94ce7fc44f
sielstr.,"Sielstrasse in Nuremberg, Germany",49.4536672,11.0501852,1,,,,,,LegislativeCommittee,"Sielstrasse in Nuremberg, Germany",,german_fires_nuremberg_locations,c1d5d2797f2a83adf97b879c72bd3d62,german_fires_nuremberg_locations__c1d5d2797f2a83adf97b879c72bd3d62
